job_name,GB_type,element,system,distance,path,structure_file,num_atoms,formula,volume,density,lattice_a,lattice_b,lattice_c,lattice_alpha,lattice_beta,lattice_gamma,energy_eV,energy_per_atom_eV,incar,incar_system,incar_encut,incar_ediff,incar_ediffg,incar_ispin,incar_ismear,incar_sigma,incar_nsw,incar_ibrion,incar_isif,incar_prec,incar_lreal,incar_gga,potcar_symbols,potcar_nelectrons_map,potcar_total_nelectrons,parse_errors
T1g-Zr-Zr-47-d-6.48,T1g,Zr,Zr-47-d-6.48,6.48,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T1g/Zr/Zr-47-d-6.48,CONTCAR,64,Zr1 Ti63,1108.4386346486194,4.654328478196898,5.872,6.890708,27.394398,90.0,90.0,90.0,-495.64086611,-7.74438853296875,"{""ALGO"": ""Normal"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Zr-47-d-6.48""}",Zr-47-d-6.48,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Zr_sv"", ""Ti""]","{""Ti"": 4.0, ""Zr"": 12.0}",264.0,
T1g-Zr-Zr-48-d-6.96,T1g,Zr,Zr-48-d-6.96,6.96,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T1g/Zr/Zr-48-d-6.96,CONTCAR,64,Zr1 Ti63,1108.4386346486194,4.654328478196898,5.872,6.890708,27.394398,90.0,90.0,90.0,-495.87821022,-7.7480970346875,"{""ALGO"": ""Fast"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Zr-48-d-6.96""}",Zr-48-d-6.96,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Zr_sv"", ""Ti""]","{""Ti"": 4.0, ""Zr"": 12.0}",264.0,
T1g-Zr-Zr-49-d-6.96,T1g,Zr,Zr-49-d-6.96,6.96,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T1g/Zr/Zr-49-d-6.96,CONTCAR,64,Zr1 Ti63,1108.4386346486194,4.654328478196898,5.872,6.890708,27.394398,90.0,90.0,90.0,-495.85332166,-7.7477081509375,"{""ALGO"": ""Normal"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Zr-49-d-6.96""}",Zr-49-d-6.96,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Zr_sv"", ""Ti""]","{""Ti"": 4.0, ""Zr"": 12.0}",264.0,"vasprun:no element found: line 5329, column 0"
T1m-Zr-Zr-32-d-0.00,T1m,Zr,Zr-32-d-0.00,0.0,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T1m/Zr/Zr-32-d-0.00,CONTCAR,64,Zr1 Ti63,1108.7119705599027,4.653181024981111,5.871999,6.890708,27.401158,90.0,90.0,90.0,-495.53829727,-7.74278589484375,"{""ALGO"": ""Fast"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Zr-32-d-0.00""}",Zr-32-d-0.00,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Zr_sv"", ""Ti""]","{""Ti"": 4.0, ""Zr"": 12.0}",264.0,
T1m-Zr-Zr-33-d-0.00,T1m,Zr,Zr-33-d-0.00,0.0,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T1m/Zr/Zr-33-d-0.00,CONTCAR,64,Zr1 Ti63,1108.7119705599027,4.653181024981111,5.871999,6.890708,27.401158,90.0,90.0,90.0,-495.54044993,-7.74281953015625,"{""ALGO"": ""Normal"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Zr-33-d-0.00""}",Zr-33-d-0.00,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Zr_sv"", ""Ti""]","{""Ti"": 4.0, ""Zr"": 12.0}",264.0,
T1m-Zr-Zr-34-d-0.00,T1m,Zr,Zr-34-d-0.00,0.0,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T1m/Zr/Zr-34-d-0.00,CONTCAR,64,Zr1 Ti63,1108.7119705599027,4.653181024981111,5.871999,6.890708,27.401158,90.0,90.0,90.0,-495.877747,-7.748089796875,"{""ALGO"": ""Fast"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Zr-34-d-0.00""}",Zr-34-d-0.00,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Zr_sv"", ""Ti""]","{""Ti"": 4.0, ""Zr"": 12.0}",264.0,
T1m-Zr-Zr-35-d-0.00,T1m,Zr,Zr-35-d-0.00,0.0,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T1m/Zr/Zr-35-d-0.00,CONTCAR,64,Zr1 Ti63,1108.7119705599027,4.653181024981111,5.871999,6.890708,27.401158,90.0,90.0,90.0,-495.87711948,-7.748079991875,"{""ALGO"": ""Normal"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Zr-35-d-0.00""}",Zr-35-d-0.00,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Zr_sv"", ""Ti""]","{""Ti"": 4.0, ""Zr"": 12.0}",264.0,
T1m-Zr-Zr-36-d-1.42,T1m,Zr,Zr-36-d-1.42,1.42,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T1m/Zr/Zr-36-d-1.42,CONTCAR,64,Zr1 Ti63,1108.7119705599027,4.653181024981111,5.871999,6.890708,27.401158,90.0,90.0,90.0,-495.66320707,-7.74473761046875,"{""ALGO"": ""Normal"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Zr-36-d-1.42""}",Zr-36-d-1.42,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Zr_sv"", ""Ti""]","{""Ti"": 4.0, ""Zr"": 12.0}",264.0,
T1m-Zr-Zr-37-d-1.42,T1m,Zr,Zr-37-d-1.42,1.42,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T1m/Zr/Zr-37-d-1.42,CONTCAR,64,Zr1 Ti63,1108.7119705599027,4.653181024981111,5.871999,6.890708,27.401158,90.0,90.0,90.0,-495.66447153,-7.74475736765625,"{""ALGO"": ""Normal"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Zr-37-d-1.42""}",Zr-37-d-1.42,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Zr_sv"", ""Ti""]","{""Ti"": 4.0, ""Zr"": 12.0}",264.0,
T1m-Zr-Zr-38-d-2.03,T1m,Zr,Zr-38-d-2.03,2.03,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T1m/Zr/Zr-38-d-2.03,CONTCAR,64,Zr1 Ti63,1108.7119705599027,4.653181024981111,5.871999,6.890708,27.401158,90.0,90.0,90.0,-495.68473814,-7.7450740334375,"{""ALGO"": ""Normal"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Zr-38-d-2.03""}",Zr-38-d-2.03,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Zr_sv"", ""Ti""]","{""Ti"": 4.0, ""Zr"": 12.0}",264.0,
T1m-Zr-Zr-39-d-2.03,T1m,Zr,Zr-39-d-2.03,2.03,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T1m/Zr/Zr-39-d-2.03,CONTCAR,64,Zr1 Ti63,1108.7119705599027,4.653181024981111,5.871999,6.890708,27.401158,90.0,90.0,90.0,-495.68545778,-7.7450852778125,"{""ALGO"": ""Fast"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Zr-39-d-2.03""}",Zr-39-d-2.03,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Zr_sv"", ""Ti""]","{""Ti"": 4.0, ""Zr"": 12.0}",264.0,
T1m-Zr-Zr-40-d-3.20,T1m,Zr,Zr-40-d-3.20,3.2,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T1m/Zr/Zr-40-d-3.20,CONTCAR,64,Zr1 Ti63,1108.7119705599027,4.653181024981111,5.871999,6.890708,27.401158,90.0,90.0,90.0,-495.61580648,-7.74399697625,"{""ALGO"": ""Fast"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Zr-40-d-3.20""}",Zr-40-d-3.20,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Zr_sv"", ""Ti""]","{""Ti"": 4.0, ""Zr"": 12.0}",264.0,
T1m-Zr-Zr-41-d-3.20,T1m,Zr,Zr-41-d-3.20,3.2,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T1m/Zr/Zr-41-d-3.20,CONTCAR,64,Zr1 Ti63,1108.7119705599027,4.653181024981111,5.871999,6.890708,27.401158,90.0,90.0,90.0,-495.61545619,-7.74399150296875,"{""ALGO"": ""Normal"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Zr-41-d-3.20""}",Zr-41-d-3.20,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Zr_sv"", ""Ti""]","{""Ti"": 4.0, ""Zr"": 12.0}",264.0,
T1m-Zr-Zr-42-d-3.62,T1m,Zr,Zr-42-d-3.62,3.62,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T1m/Zr/Zr-42-d-3.62,CONTCAR,64,Zr1 Ti63,1108.7119705599027,4.653181024981111,5.871999,6.890708,27.401158,90.0,90.0,90.0,-495.7680784,-7.746376225,"{""ALGO"": ""Normal"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Zr-42-d-3.62""}",Zr-42-d-3.62,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Zr_sv"", ""Ti""]","{""Ti"": 4.0, ""Zr"": 12.0}",264.0,
T1m-Zr-Zr-43-d-3.62,T1m,Zr,Zr-43-d-3.62,3.62,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T1m/Zr/Zr-43-d-3.62,CONTCAR,64,Zr1 Ti63,1108.7119705599027,4.653181024981111,5.871999,6.890708,27.401158,90.0,90.0,90.0,-495.8697499,-7.7479648421875,"{""ALGO"": ""Normal"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Zr-43-d-3.62""}",Zr-43-d-3.62,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Zr_sv"", ""Ti""]","{""Ti"": 4.0, ""Zr"": 12.0}",264.0,
T1m-Zr-Zr-44-d-4.84,T1m,Zr,Zr-44-d-4.84,4.84,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T1m/Zr/Zr-44-d-4.84,CONTCAR,64,Zr1 Ti63,1108.7119705599027,4.653181024981111,5.871999,6.890708,27.401158,90.0,90.0,90.0,-495.66555935,-7.74477436484375,"{""ALGO"": ""Normal"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Zr-44-d-4.84""}",Zr-44-d-4.84,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Zr_sv"", ""Ti""]","{""Ti"": 4.0, ""Zr"": 12.0}",264.0,
T1m-Zr-Zr-45-d-4.84,T1m,Zr,Zr-45-d-4.84,4.84,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T1m/Zr/Zr-45-d-4.84,CONTCAR,64,Zr1 Ti63,1108.7119705599027,4.653181024981111,5.871999,6.890708,27.401158,90.0,90.0,90.0,-495.66649623,-7.74478900359375,"{""ALGO"": ""Fast"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Zr-45-d-4.84""}",Zr-45-d-4.84,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Zr_sv"", ""Ti""]","{""Ti"": 4.0, ""Zr"": 12.0}",264.0,
T1m-Zr-Zr-46-d-5.43,T1m,Zr,Zr-46-d-5.43,5.43,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T1m/Zr/Zr-46-d-5.43,CONTCAR,64,Zr1 Ti63,1108.7119705599027,4.653181024981111,5.871999,6.890708,27.401158,90.0,90.0,90.0,-495.68206501,-7.74503226578125,"{""ALGO"": ""Normal"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Zr-46-d-5.43""}",Zr-46-d-5.43,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Zr_sv"", ""Ti""]","{""Ti"": 4.0, ""Zr"": 12.0}",264.0,
T1m-Zr-Zr-47-d-5.43,T1m,Zr,Zr-47-d-5.43,5.43,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T1m/Zr/Zr-47-d-5.43,CONTCAR,64,Zr1 Ti63,1108.7119705599027,4.653181024981111,5.871999,6.890708,27.401158,90.0,90.0,90.0,-495.68157439,-7.74502459984375,"{""ALGO"": ""Normal"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Zr-47-d-5.43""}",Zr-47-d-5.43,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Zr_sv"", ""Ti""]","{""Ti"": 4.0, ""Zr"": 12.0}",264.0,
T1m-Zr-Zr-48-d-6.60,T1m,Zr,Zr-48-d-6.60,6.6,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T1m/Zr/Zr-48-d-6.60,CONTCAR,64,Zr1 Ti63,1108.7119705599027,4.653181024981111,5.871999,6.890708,27.401158,90.0,90.0,90.0,-495.67889442,-7.7449827253125,"{""ALGO"": ""Fast"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Zr-48-d-6.60""}",Zr-48-d-6.60,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Zr_sv"", ""Ti""]","{""Ti"": 4.0, ""Zr"": 12.0}",264.0,
T1m-Zr-Zr-49-d-6.60,T1m,Zr,Zr-49-d-6.60,6.6,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T1m/Zr/Zr-49-d-6.60,CONTCAR,64,Zr1 Ti63,1108.7119705599027,4.653181024981111,5.871999,6.890708,27.401158,90.0,90.0,90.0,-495.67846379,-7.74497599671875,"{""ALGO"": ""Normal"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Zr-49-d-6.60""}",Zr-49-d-6.60,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Zr_sv"", ""Ti""]","{""Ti"": 4.0, ""Zr"": 12.0}",264.0,
T2-Zr-Zr-32-d-0.00,T2,Zr,Zr-32-d-0.00,0.0,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T2/Zr/Zr-32-d-0.00,CONTCAR,64,Zr1 Ti63,1105.3570633764582,4.667304054510494,5.088765,9.739025,22.303587,90.0,90.0,90.0,-495.76204221,-7.74628190953125,"{""ALGO"": ""Fast"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Zr-32-d-0.00""}",Zr-32-d-0.00,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Zr_sv"", ""Ti""]","{""Ti"": 4.0, ""Zr"": 12.0}",264.0,
T2-Zr-Zr-33-d-0.00,T2,Zr,Zr-33-d-0.00,0.0,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T2/Zr/Zr-33-d-0.00,CONTCAR,64,Zr1 Ti63,1105.3570633764582,4.667304054510494,5.088765,9.739025,22.303587,90.0,90.0,90.0,-495.76167834,-7.7462762240625,"{""ALGO"": ""Fast"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Zr-33-d-0.00""}",Zr-33-d-0.00,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Zr_sv"", ""Ti""]","{""Ti"": 4.0, ""Zr"": 12.0}",264.0,
